relpath,orig_split,label,filename,group_id,fold,role,path
train/demodicosis/2024-05-13-133056_4_jpg.rf.fca3f2b8a55defdb13cffa925b6d0d19.jpg,train,demodicosis,2024-05-13-133056_4_jpg.rf.fca3f2b8a55defdb13cffa925b6d0d19.jpg,g00017,3,test,new_data/train/demodicosis/2024-05-13-133056_4_jpg.rf.fca3f2b8a55defdb13cffa925b6d0d19.jpg
train/demodicosis/2024-05-13-133458_1_jpg.rf.4f3db163bc5c93cd6b2ae5e871f458b7.jpg,train,demodicosis,2024-05-13-133458_1_jpg.rf.4f3db163bc5c93cd6b2ae5e871f458b7.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_1_jpg.rf.4f3db163bc5c93cd6b2ae5e871f458b7.jpg
train/demodicosis/2024-05-13-133458_1_jpg.rf.8627185a65d679e691e1427101b8d937.jpg,train,demodicosis,2024-05-13-133458_1_jpg.rf.8627185a65d679e691e1427101b8d937.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_1_jpg.rf.8627185a65d679e691e1427101b8d937.jpg
train/demodicosis/2024-05-13-133458_1_jpg.rf.fcde983052c594d1f10f61544dd83bb4.jpg,train,demodicosis,2024-05-13-133458_1_jpg.rf.fcde983052c594d1f10f61544dd83bb4.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_1_jpg.rf.fcde983052c594d1f10f61544dd83bb4.jpg
train/demodicosis/2024-05-13-133458_3_jpg.rf.078e0e1ce7ee506c1acc3fac53fe95e6.jpg,train,demodicosis,2024-05-13-133458_3_jpg.rf.078e0e1ce7ee506c1acc3fac53fe95e6.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_3_jpg.rf.078e0e1ce7ee506c1acc3fac53fe95e6.jpg
train/demodicosis/2024-05-13-133458_3_jpg.rf.4b81aae0f6e05f63e13d1af209032b61.jpg,train,demodicosis,2024-05-13-133458_3_jpg.rf.4b81aae0f6e05f63e13d1af209032b61.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_3_jpg.rf.4b81aae0f6e05f63e13d1af209032b61.jpg
train/demodicosis/2024-05-13-133458_3_jpg.rf.e662172b4e7e00b1e9fa0deb41c19b64.jpg,train,demodicosis,2024-05-13-133458_3_jpg.rf.e662172b4e7e00b1e9fa0deb41c19b64.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_3_jpg.rf.e662172b4e7e00b1e9fa0deb41c19b64.jpg
train/demodicosis/2024-05-13-133458_4_jpg.rf.4f1724789b1aa5a6b4f0766d2df08dad.jpg,train,demodicosis,2024-05-13-133458_4_jpg.rf.4f1724789b1aa5a6b4f0766d2df08dad.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_4_jpg.rf.4f1724789b1aa5a6b4f0766d2df08dad.jpg
train/demodicosis/2024-05-13-133458_4_jpg.rf.512f4d321fd3bb77f874b261468f0382.jpg,train,demodicosis,2024-05-13-133458_4_jpg.rf.512f4d321fd3bb77f874b261468f0382.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_4_jpg.rf.512f4d321fd3bb77f874b261468f0382.jpg
train/demodicosis/2024-05-13-133458_4_jpg.rf.9ec1eb6b0b2bd0da4bd5e8a8d43bde4a.jpg,train,demodicosis,2024-05-13-133458_4_jpg.rf.9ec1eb6b0b2bd0da4bd5e8a8d43bde4a.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_4_jpg.rf.9ec1eb6b0b2bd0da4bd5e8a8d43bde4a.jpg
train/demodicosis/2024-05-13-133458_4_jpg.rf.d721163248657ed5668e2c38862838a1.jpg,train,demodicosis,2024-05-13-133458_4_jpg.rf.d721163248657ed5668e2c38862838a1.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_4_jpg.rf.d721163248657ed5668e2c38862838a1.jpg
train/demodicosis/2024-05-13-133458_4_jpg.rf.dba3ae64c250461309e3a89a60c969dd.jpg,train,demodicosis,2024-05-13-133458_4_jpg.rf.dba3ae64c250461309e3a89a60c969dd.jpg,g00021,3,test,new_data/train/demodicosis/2024-05-13-133458_4_jpg.rf.dba3ae64c250461309e3a89a60c969dd.jpg
train/demodicosis/2024-05-13-133823_1_jpg.rf.1edb3c37ceabf3393dacf7cd092b32dc.jpg,train,demodicosis,2024-05-13-133823_1_jpg.rf.1edb3c37ceabf3393dacf7cd092b32dc.jpg,g00023,3,test,new_data/train/demodicosis/2024-05-13-133823_1_jpg.rf.1edb3c37ceabf3393dacf7cd092b32dc.jpg
train/demodicosis/2024-05-13-133853_2_jpg.rf.4f6554c62b68b468aa24ecc808c4ff95.jpg,train,demodicosis,2024-05-13-133853_2_jpg.rf.4f6554c62b68b468aa24ecc808c4ff95.jpg,g00024,3,test,new_data/train/demodicosis/2024-05-13-133853_2_jpg.rf.4f6554c62b68b468aa24ecc808c4ff95.jpg
train/demodicosis/2024-05-13-133853_2_jpg.rf.95418d5f06b080cfcc62c1a0f164024d.jpg,train,demodicosis,2024-05-13-133853_2_jpg.rf.95418d5f06b080cfcc62c1a0f164024d.jpg,g00024,3,test,new_data/train/demodicosis/2024-05-13-133853_2_jpg.rf.95418d5f06b080cfcc62c1a0f164024d.jpg
train/demodicosis/2024-05-13-133853_2_jpg.rf.a3f77b1d9597ef16404e6898ab710d46.jpg,train,demodicosis,2024-05-13-133853_2_jpg.rf.a3f77b1d9597ef16404e6898ab710d46.jpg,g00024,3,test,new_data/train/demodicosis/2024-05-13-133853_2_jpg.rf.a3f77b1d9597ef16404e6898ab710d46.jpg
train/demodicosis/2024-05-13-133853_2_jpg.rf.cb21464f4cdd711827106cd17a6bf226.jpg,train,demodicosis,2024-05-13-133853_2_jpg.rf.cb21464f4cdd711827106cd17a6bf226.jpg,g00024,3,test,new_data/train/demodicosis/2024-05-13-133853_2_jpg.rf.cb21464f4cdd711827106cd17a6bf226.jpg
train/demodicosis/2024-05-13-134214_4_jpg.rf.336608dee2011558f71f1fdd925cc993.jpg,train,demodicosis,2024-05-13-134214_4_jpg.rf.336608dee2011558f71f1fdd925cc993.jpg,g00031,3,test,new_data/train/demodicosis/2024-05-13-134214_4_jpg.rf.336608dee2011558f71f1fdd925cc993.jpg
train/dermatitis/1000010509_x4_jpg.rf.fc460a87de4d38d031a036400b9740d7.jpg,train,dermatitis,1000010509_x4_jpg.rf.fc460a87de4d38d031a036400b9740d7.jpg,g00037,3,test,new_data/train/dermatitis/1000010509_x4_jpg.rf.fc460a87de4d38d031a036400b9740d7.jpg
train/dermatitis/1000010549_x16_jpg.rf.db3d136a52d0fb4131b458286ca125d9.jpg,train,dermatitis,1000010549_x16_jpg.rf.db3d136a52d0fb4131b458286ca125d9.jpg,g00044,3,test,new_data/train/dermatitis/1000010549_x16_jpg.rf.db3d136a52d0fb4131b458286ca125d9.jpg
train/dermatitis/1000010551_x16_jpg.rf.2b0392687bed539b06ef5a49e2356eae.jpg,train,dermatitis,1000010551_x16_jpg.rf.2b0392687bed539b06ef5a49e2356eae.jpg,g00045,3,test,new_data/train/dermatitis/1000010551_x16_jpg.rf.2b0392687bed539b06ef5a49e2356eae.jpg
train/dermatitis/1000010590_x4_jpg.rf.dda1571b8f11986f41afdd1c31073d5b.jpg,train,dermatitis,1000010590_x4_jpg.rf.dda1571b8f11986f41afdd1c31073d5b.jpg,g00051,3,test,new_data/train/dermatitis/1000010590_x4_jpg.rf.dda1571b8f11986f41afdd1c31073d5b.jpg
train/dermatitis/1000010608_x16_jpg.rf.30841cf88295a602b30be8900d5eea96.jpg,train,dermatitis,1000010608_x16_jpg.rf.30841cf88295a602b30be8900d5eea96.jpg,g00054,3,test,new_data/train/dermatitis/1000010608_x16_jpg.rf.30841cf88295a602b30be8900d5eea96.jpg
train/dermatitis/1000010608_x16_jpg.rf.fdab68f24c02ec8b89a66e84bea19369.jpg,train,dermatitis,1000010608_x16_jpg.rf.fdab68f24c02ec8b89a66e84bea19369.jpg,g00054,3,test,new_data/train/dermatitis/1000010608_x16_jpg.rf.fdab68f24c02ec8b89a66e84bea19369.jpg
train/dermatitis/1000010710_x16_jpg.rf.814e51bfc1ea1b27cee351ce43bb1665.jpg,train,dermatitis,1000010710_x16_jpg.rf.814e51bfc1ea1b27cee351ce43bb1665.jpg,g00071,3,test,new_data/train/dermatitis/1000010710_x16_jpg.rf.814e51bfc1ea1b27cee351ce43bb1665.jpg
train/dermatitis/1000010715_x16_jpg.rf.21c555a875f70ed1d921e8332b9f8972.jpg,train,dermatitis,1000010715_x16_jpg.rf.21c555a875f70ed1d921e8332b9f8972.jpg,g00072,3,test,new_data/train/dermatitis/1000010715_x16_jpg.rf.21c555a875f70ed1d921e8332b9f8972.jpg
train/dermatitis/1000010759_x16_jpg.rf.3dc3e66cd09eb9d8eb274bd00b33ad05.jpg,train,dermatitis,1000010759_x16_jpg.rf.3dc3e66cd09eb9d8eb274bd00b33ad05.jpg,g00081,3,test,new_data/train/dermatitis/1000010759_x16_jpg.rf.3dc3e66cd09eb9d8eb274bd00b33ad05.jpg
train/dermatitis/1000010759_x16_jpg.rf.ff78f88c37593a8807fe0c25b6182a9e.jpg,train,dermatitis,1000010759_x16_jpg.rf.ff78f88c37593a8807fe0c25b6182a9e.jpg,g00081,3,test,new_data/train/dermatitis/1000010759_x16_jpg.rf.ff78f88c37593a8807fe0c25b6182a9e.jpg
train/dermatitis/1000011971_x4_jpg.rf.643cc0f5383ae9dd99c2868a65703206.jpg,train,dermatitis,1000011971_x4_jpg.rf.643cc0f5383ae9dd99c2868a65703206.jpg,g00088,3,test,new_data/train/dermatitis/1000011971_x4_jpg.rf.643cc0f5383ae9dd99c2868a65703206.jpg
train/dermatitis/1000011972_x4_jpg.rf.7ec5d674d9578280dfb74a1b2ba6cb3c.jpg,train,dermatitis,1000011972_x4_jpg.rf.7ec5d674d9578280dfb74a1b2ba6cb3c.jpg,g00089,3,test,new_data/train/dermatitis/1000011972_x4_jpg.rf.7ec5d674d9578280dfb74a1b2ba6cb3c.jpg
train/dermatitis/296327617_10223333354745759_96123069612573010_n_jpg.rf.286f81cb609fca02b743f6c948f2f07c.jpg,train,dermatitis,296327617_10223333354745759_96123069612573010_n_jpg.rf.286f81cb609fca02b743f6c948f2f07c.jpg,g00098,3,test,new_data/train/dermatitis/296327617_10223333354745759_96123069612573010_n_jpg.rf.286f81cb609fca02b743f6c948f2f07c.jpg
train/dermatitis/50_jpg.rf.9cef35cfc60ddd94b02a47e0cb9dda4c.jpg,train,dermatitis,50_jpg.rf.9cef35cfc60ddd94b02a47e0cb9dda4c.jpg,g00100,3,test,new_data/train/dermatitis/50_jpg.rf.9cef35cfc60ddd94b02a47e0cb9dda4c.jpg
train/dermatitis/aug_0_102_jpeg_jpg.rf.34cc33044670e4a4c4f14ff3bcde08f8.jpg,train,dermatitis,aug_0_102_jpeg_jpg.rf.34cc33044670e4a4c4f14ff3bcde08f8.jpg,g00109,3,test,new_data/train/dermatitis/aug_0_102_jpeg_jpg.rf.34cc33044670e4a4c4f14ff3bcde08f8.jpg
train/dermatitis/aug_0_102_jpeg_jpg.rf.fa1b8dc067c3f8fade31812b1630c023.jpg,train,dermatitis,aug_0_102_jpeg_jpg.rf.fa1b8dc067c3f8fade31812b1630c023.jpg,g00109,3,test,new_data/train/dermatitis/aug_0_102_jpeg_jpg.rf.fa1b8dc067c3f8fade31812b1630c023.jpg
train/dermatitis/aug_0_1033_jpeg_jpg.rf.8c48f3577b779f12bfa4a0a91be15ce8.jpg,train,dermatitis,aug_0_1033_jpeg_jpg.rf.8c48f3577b779f12bfa4a0a91be15ce8.jpg,g00110,3,test,new_data/train/dermatitis/aug_0_1033_jpeg_jpg.rf.8c48f3577b779f12bfa4a0a91be15ce8.jpg
train/dermatitis/aug_0_1033_jpeg_jpg.rf.8ef4918c90c7b53ed2e4cd9933c23b9a.jpg,train,dermatitis,aug_0_1033_jpeg_jpg.rf.8ef4918c90c7b53ed2e4cd9933c23b9a.jpg,g00110,3,test,new_data/train/dermatitis/aug_0_1033_jpeg_jpg.rf.8ef4918c90c7b53ed2e4cd9933c23b9a.jpg
train/dermatitis/aug_0_1411_jpeg_jpg.rf.01dc593d21e4245e17838b877b913049.jpg,train,dermatitis,aug_0_1411_jpeg_jpg.rf.01dc593d21e4245e17838b877b913049.jpg,g00115,3,test,new_data/train/dermatitis/aug_0_1411_jpeg_jpg.rf.01dc593d21e4245e17838b877b913049.jpg
train/dermatitis/aug_0_1411_jpeg_jpg.rf.b4da5d647b4065a21497dbb9ec41eaeb.jpg,train,dermatitis,aug_0_1411_jpeg_jpg.rf.b4da5d647b4065a21497dbb9ec41eaeb.jpg,g00115,3,test,new_data/train/dermatitis/aug_0_1411_jpeg_jpg.rf.b4da5d647b4065a21497dbb9ec41eaeb.jpg
train/dermatitis/aug_0_2001_jpeg_jpg.rf.3e1b9058decf531cc738a5e52e255f72.jpg,train,dermatitis,aug_0_2001_jpeg_jpg.rf.3e1b9058decf531cc738a5e52e255f72.jpg,g00119,3,test,new_data/train/dermatitis/aug_0_2001_jpeg_jpg.rf.3e1b9058decf531cc738a5e52e255f72.jpg
train/dermatitis/aug_0_2001_jpeg_jpg.rf.cf242a72221d02e6982cb69d78d0e41b.jpg,train,dermatitis,aug_0_2001_jpeg_jpg.rf.cf242a72221d02e6982cb69d78d0e41b.jpg,g00119,3,test,new_data/train/dermatitis/aug_0_2001_jpeg_jpg.rf.cf242a72221d02e6982cb69d78d0e41b.jpg
train/dermatitis/aug_0_2566_jpeg_jpg.rf.54ebc50ba5da3818fee27957a7cca80b.jpg,train,dermatitis,aug_0_2566_jpeg_jpg.rf.54ebc50ba5da3818fee27957a7cca80b.jpg,g00123,3,test,new_data/train/dermatitis/aug_0_2566_jpeg_jpg.rf.54ebc50ba5da3818fee27957a7cca80b.jpg
train/dermatitis/aug_0_2566_jpeg_jpg.rf.f904f2e09d3321cbac45820cfb0f1264.jpg,train,dermatitis,aug_0_2566_jpeg_jpg.rf.f904f2e09d3321cbac45820cfb0f1264.jpg,g00123,3,test,new_data/train/dermatitis/aug_0_2566_jpeg_jpg.rf.f904f2e09d3321cbac45820cfb0f1264.jpg
train/dermatitis/aug_0_2896_jpeg_jpg.rf.09653488c93b6261283812b53d34dfce.jpg,train,dermatitis,aug_0_2896_jpeg_jpg.rf.09653488c93b6261283812b53d34dfce.jpg,g00128,3,test,new_data/train/dermatitis/aug_0_2896_jpeg_jpg.rf.09653488c93b6261283812b53d34dfce.jpg
train/dermatitis/aug_0_2896_jpeg_jpg.rf.62c8beeafabb8c95396e3aeba3be22f7.jpg,train,dermatitis,aug_0_2896_jpeg_jpg.rf.62c8beeafabb8c95396e3aeba3be22f7.jpg,g00128,3,test,new_data/train/dermatitis/aug_0_2896_jpeg_jpg.rf.62c8beeafabb8c95396e3aeba3be22f7.jpg
train/dermatitis/aug_0_4193_jpeg_jpg.rf.d306750c0a8ee29d5b965446257ee39b.jpg,train,dermatitis,aug_0_4193_jpeg_jpg.rf.d306750c0a8ee29d5b965446257ee39b.jpg,g00139,3,test,new_data/train/dermatitis/aug_0_4193_jpeg_jpg.rf.d306750c0a8ee29d5b965446257ee39b.jpg
train/dermatitis/aug_0_4406_jpeg_jpg.rf.07769e8652806c5f25455d3c35720dd7.jpg,train,dermatitis,aug_0_4406_jpeg_jpg.rf.07769e8652806c5f25455d3c35720dd7.jpg,g00141,3,test,new_data/train/dermatitis/aug_0_4406_jpeg_jpg.rf.07769e8652806c5f25455d3c35720dd7.jpg
train/dermatitis/aug_0_4417_jpeg_jpg.rf.078d798fbef919560cc4ccae51d5bfd7.jpg,train,dermatitis,aug_0_4417_jpeg_jpg.rf.078d798fbef919560cc4ccae51d5bfd7.jpg,g00142,3,test,new_data/train/dermatitis/aug_0_4417_jpeg_jpg.rf.078d798fbef919560cc4ccae51d5bfd7.jpg
train/dermatitis/aug_0_5348_jpeg_jpg.rf.9e58026c4fc978c3afb2c2472c9d0759.jpg,train,dermatitis,aug_0_5348_jpeg_jpg.rf.9e58026c4fc978c3afb2c2472c9d0759.jpg,g00123,3,test,new_data/train/dermatitis/aug_0_5348_jpeg_jpg.rf.9e58026c4fc978c3afb2c2472c9d0759.jpg
train/dermatitis/aug_0_5348_jpeg_jpg.rf.d03ff5d230ca942dc7c7ddd5dd256694.jpg,train,dermatitis,aug_0_5348_jpeg_jpg.rf.d03ff5d230ca942dc7c7ddd5dd256694.jpg,g00123,3,test,new_data/train/dermatitis/aug_0_5348_jpeg_jpg.rf.d03ff5d230ca942dc7c7ddd5dd256694.jpg
train/dermatitis/aug_0_58_jpeg_jpg.rf.ba745f510ee255b3a32b07c5b713cb94.jpg,train,dermatitis,aug_0_58_jpeg_jpg.rf.ba745f510ee255b3a32b07c5b713cb94.jpg,g00151,3,test,new_data/train/dermatitis/aug_0_58_jpeg_jpg.rf.ba745f510ee255b3a32b07c5b713cb94.jpg
train/dermatitis/aug_0_6257_jpeg_jpg.rf.250fa95b7e3cf21be63f87920c466fb0.jpg,train,dermatitis,aug_0_6257_jpeg_jpg.rf.250fa95b7e3cf21be63f87920c466fb0.jpg,g00153,3,test,new_data/train/dermatitis/aug_0_6257_jpeg_jpg.rf.250fa95b7e3cf21be63f87920c466fb0.jpg
train/dermatitis/aug_0_628_jpeg_jpg.rf.0f3bf83cf59b988a5c1ab41e19dbf3c4.jpg,train,dermatitis,aug_0_628_jpeg_jpg.rf.0f3bf83cf59b988a5c1ab41e19dbf3c4.jpg,g00154,3,test,new_data/train/dermatitis/aug_0_628_jpeg_jpg.rf.0f3bf83cf59b988a5c1ab41e19dbf3c4.jpg
train/dermatitis/aug_0_628_jpeg_jpg.rf.90c2b36956618d5668296fa514cde71b.jpg,train,dermatitis,aug_0_628_jpeg_jpg.rf.90c2b36956618d5668296fa514cde71b.jpg,g00154,3,test,new_data/train/dermatitis/aug_0_628_jpeg_jpg.rf.90c2b36956618d5668296fa514cde71b.jpg
train/dermatitis/aug_0_6658_jpeg_jpg.rf.37df7cefd2511ad99ce6b33d6bfe62bd.jpg,train,dermatitis,aug_0_6658_jpeg_jpg.rf.37df7cefd2511ad99ce6b33d6bfe62bd.jpg,g00157,3,test,new_data/train/dermatitis/aug_0_6658_jpeg_jpg.rf.37df7cefd2511ad99ce6b33d6bfe62bd.jpg
train/dermatitis/aug_0_6658_jpeg_jpg.rf.f5f0fc9cdacdf0b9bcabf944592c6c11.jpg,train,dermatitis,aug_0_6658_jpeg_jpg.rf.f5f0fc9cdacdf0b9bcabf944592c6c11.jpg,g00157,3,test,new_data/train/dermatitis/aug_0_6658_jpeg_jpg.rf.f5f0fc9cdacdf0b9bcabf944592c6c11.jpg
train/dermatitis/aug_0_6751_jpeg_jpg.rf.37114f0b690235c45efe6d1158712ba4.jpg,train,dermatitis,aug_0_6751_jpeg_jpg.rf.37114f0b690235c45efe6d1158712ba4.jpg,g00159,3,test,new_data/train/dermatitis/aug_0_6751_jpeg_jpg.rf.37114f0b690235c45efe6d1158712ba4.jpg
train/dermatitis/aug_0_7047_jpeg_jpg.rf.692fb8e0ef99d854348370255c2eede2.jpg,train,dermatitis,aug_0_7047_jpeg_jpg.rf.692fb8e0ef99d854348370255c2eede2.jpg,g00163,3,test,new_data/train/dermatitis/aug_0_7047_jpeg_jpg.rf.692fb8e0ef99d854348370255c2eede2.jpg
train/dermatitis/aug_0_7740_jpeg_jpg.rf.af9109495896e191816bdd04567f28a3.jpg,train,dermatitis,aug_0_7740_jpeg_jpg.rf.af9109495896e191816bdd04567f28a3.jpg,g00167,3,test,new_data/train/dermatitis/aug_0_7740_jpeg_jpg.rf.af9109495896e191816bdd04567f28a3.jpg
train/dermatitis/aug_0_8787_jpeg_jpg.rf.c5ee77ddc5565e91394ac4ad3b609cf9.jpg,train,dermatitis,aug_0_8787_jpeg_jpg.rf.c5ee77ddc5565e91394ac4ad3b609cf9.jpg,g00175,3,test,new_data/train/dermatitis/aug_0_8787_jpeg_jpg.rf.c5ee77ddc5565e91394ac4ad3b609cf9.jpg
train/dermatitis/aug_0_8917_jpeg_jpg.rf.10dae4c41c30ed8a59c8e6447e5ecd74.jpg,train,dermatitis,aug_0_8917_jpeg_jpg.rf.10dae4c41c30ed8a59c8e6447e5ecd74.jpg,g00176,3,test,new_data/train/dermatitis/aug_0_8917_jpeg_jpg.rf.10dae4c41c30ed8a59c8e6447e5ecd74.jpg
train/dermatitis/aug_0_8917_jpeg_jpg.rf.27db9dd3e7a5efe11c05eaa841f13e0b.jpg,train,dermatitis,aug_0_8917_jpeg_jpg.rf.27db9dd3e7a5efe11c05eaa841f13e0b.jpg,g00176,3,test,new_data/train/dermatitis/aug_0_8917_jpeg_jpg.rf.27db9dd3e7a5efe11c05eaa841f13e0b.jpg
train/flea_allergy/1000010525_x16_jpg.rf.662bef6d5caeac0f8e3a05c6c4d17647.jpg,train,flea_allergy,1000010525_x16_jpg.rf.662bef6d5caeac0f8e3a05c6c4d17647.jpg,g00181,3,test,new_data/train/flea_allergy/1000010525_x16_jpg.rf.662bef6d5caeac0f8e3a05c6c4d17647.jpg
train/flea_allergy/1000010525_x16_jpg.rf.9ad7fcc0dcf6f4bfafdbbbd896e0a2c7.jpg,train,flea_allergy,1000010525_x16_jpg.rf.9ad7fcc0dcf6f4bfafdbbbd896e0a2c7.jpg,g00181,3,test,new_data/train/flea_allergy/1000010525_x16_jpg.rf.9ad7fcc0dcf6f4bfafdbbbd896e0a2c7.jpg
train/flea_allergy/1000010627_x4_jpg.rf.9ad58a4657b700006fd7ad05e6f289ab.jpg,train,flea_allergy,1000010627_x4_jpg.rf.9ad58a4657b700006fd7ad05e6f289ab.jpg,g00190,3,test,new_data/train/flea_allergy/1000010627_x4_jpg.rf.9ad58a4657b700006fd7ad05e6f289ab.jpg
train/flea_allergy/1000010627_x4_jpg.rf.f3073b06fa65b39e743a727febb676fb.jpg,train,flea_allergy,1000010627_x4_jpg.rf.f3073b06fa65b39e743a727febb676fb.jpg,g00190,3,test,new_data/train/flea_allergy/1000010627_x4_jpg.rf.f3073b06fa65b39e743a727febb676fb.jpg
train/flea_allergy/293403473_2859680784177702_648654495805395982_n_jpg.rf.973238463651050eede43efd84fab7a3.jpg,train,flea_allergy,293403473_2859680784177702_648654495805395982_n_jpg.rf.973238463651050eede43efd84fab7a3.jpg,g00200,3,test,new_data/train/flea_allergy/293403473_2859680784177702_648654495805395982_n_jpg.rf.973238463651050eede43efd84fab7a3.jpg
train/flea_allergy/340947808_546167834308890_7592465449990658927_n_jpg.rf.a905be23efbe97695cbc10dc5d4193c9.jpg,train,flea_allergy,340947808_546167834308890_7592465449990658927_n_jpg.rf.a905be23efbe97695cbc10dc5d4193c9.jpg,g00201,3,test,new_data/train/flea_allergy/340947808_546167834308890_7592465449990658927_n_jpg.rf.a905be23efbe97695cbc10dc5d4193c9.jpg
train/flea_allergy/aug_0_1103_jpeg_jpg.rf.6c102baf71c1e4c62d9004e7dca8542d.jpg,train,flea_allergy,aug_0_1103_jpeg_jpg.rf.6c102baf71c1e4c62d9004e7dca8542d.jpg,g00206,3,test,new_data/train/flea_allergy/aug_0_1103_jpeg_jpg.rf.6c102baf71c1e4c62d9004e7dca8542d.jpg
