relpath,orig_split,label,filename,group_id,fold,role,path
train/demodicosis/2024-05-13-132858_4_jpg.rf.aee4ad8152a45a98d0a626f98efd8bde.jpg,train,demodicosis,2024-05-13-132858_4_jpg.rf.aee4ad8152a45a98d0a626f98efd8bde.jpg,g00013,1,test,new_data/train/demodicosis/2024-05-13-132858_4_jpg.rf.aee4ad8152a45a98d0a626f98efd8bde.jpg
train/demodicosis/2024-05-13-132858_4_jpg.rf.be93fa3d56b6d4bfb93a0b0041d39432.jpg,train,demodicosis,2024-05-13-132858_4_jpg.rf.be93fa3d56b6d4bfb93a0b0041d39432.jpg,g00013,1,test,new_data/train/demodicosis/2024-05-13-132858_4_jpg.rf.be93fa3d56b6d4bfb93a0b0041d39432.jpg
train/demodicosis/2024-05-13-133940_2_jpg.rf.95ce2efb4d29ada2b414464984e5e565.jpg,train,demodicosis,2024-05-13-133940_2_jpg.rf.95ce2efb4d29ada2b414464984e5e565.jpg,g00026,1,test,new_data/train/demodicosis/2024-05-13-133940_2_jpg.rf.95ce2efb4d29ada2b414464984e5e565.jpg
train/demodicosis/2024-05-13-133940_4_jpg.rf.0a241007298cff8b066a09d2815bd550.jpg,train,demodicosis,2024-05-13-133940_4_jpg.rf.0a241007298cff8b066a09d2815bd550.jpg,g00026,1,test,new_data/train/demodicosis/2024-05-13-133940_4_jpg.rf.0a241007298cff8b066a09d2815bd550.jpg
train/demodicosis/2024-05-13-133940_4_jpg.rf.3766740dbc462b3aa859a9a1baa39088.jpg,train,demodicosis,2024-05-13-133940_4_jpg.rf.3766740dbc462b3aa859a9a1baa39088.jpg,g00026,1,test,new_data/train/demodicosis/2024-05-13-133940_4_jpg.rf.3766740dbc462b3aa859a9a1baa39088.jpg
train/demodicosis/2024-05-13-134023_1_jpg.rf.687b0ec7f0e2e5eb806324094cdc8f44.jpg,train,demodicosis,2024-05-13-134023_1_jpg.rf.687b0ec7f0e2e5eb806324094cdc8f44.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_1_jpg.rf.687b0ec7f0e2e5eb806324094cdc8f44.jpg
train/demodicosis/2024-05-13-134023_1_jpg.rf.9f83ec355a96a54e6e4f33bde2308533.jpg,train,demodicosis,2024-05-13-134023_1_jpg.rf.9f83ec355a96a54e6e4f33bde2308533.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_1_jpg.rf.9f83ec355a96a54e6e4f33bde2308533.jpg
train/demodicosis/2024-05-13-134023_1_jpg.rf.e5b59a100ff8e5837b8797f307d5ab4a.jpg,train,demodicosis,2024-05-13-134023_1_jpg.rf.e5b59a100ff8e5837b8797f307d5ab4a.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_1_jpg.rf.e5b59a100ff8e5837b8797f307d5ab4a.jpg
train/demodicosis/2024-05-13-134023_4_jpg.rf.021eccd7878053fb073d4cf1cbda725c.jpg,train,demodicosis,2024-05-13-134023_4_jpg.rf.021eccd7878053fb073d4cf1cbda725c.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_4_jpg.rf.021eccd7878053fb073d4cf1cbda725c.jpg
train/demodicosis/2024-05-13-134023_4_jpg.rf.4b2134ffafb62fee37482323a5ea5797.jpg,train,demodicosis,2024-05-13-134023_4_jpg.rf.4b2134ffafb62fee37482323a5ea5797.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_4_jpg.rf.4b2134ffafb62fee37482323a5ea5797.jpg
train/demodicosis/2024-05-13-134023_4_jpg.rf.85ef77d14f8f24ab4ffaee3d15f73873.jpg,train,demodicosis,2024-05-13-134023_4_jpg.rf.85ef77d14f8f24ab4ffaee3d15f73873.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_4_jpg.rf.85ef77d14f8f24ab4ffaee3d15f73873.jpg
train/demodicosis/2024-05-13-134023_4_jpg.rf.9edf4a0ff406d5abebb2bb06c5f67d43.jpg,train,demodicosis,2024-05-13-134023_4_jpg.rf.9edf4a0ff406d5abebb2bb06c5f67d43.jpg,g00028,1,test,new_data/train/demodicosis/2024-05-13-134023_4_jpg.rf.9edf4a0ff406d5abebb2bb06c5f67d43.jpg
train/demodicosis/2024-05-13-134130_1_jpg.rf.441ae8f701775ae200b504bf8fb31b42.jpg,train,demodicosis,2024-05-13-134130_1_jpg.rf.441ae8f701775ae200b504bf8fb31b42.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_1_jpg.rf.441ae8f701775ae200b504bf8fb31b42.jpg
train/demodicosis/2024-05-13-134130_1_jpg.rf.608a53f1e6fb2d639ae92a7026656560.jpg,train,demodicosis,2024-05-13-134130_1_jpg.rf.608a53f1e6fb2d639ae92a7026656560.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_1_jpg.rf.608a53f1e6fb2d639ae92a7026656560.jpg
train/demodicosis/2024-05-13-134130_1_jpg.rf.70d9d757299a95c017f9b012a74e0888.jpg,train,demodicosis,2024-05-13-134130_1_jpg.rf.70d9d757299a95c017f9b012a74e0888.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_1_jpg.rf.70d9d757299a95c017f9b012a74e0888.jpg
train/demodicosis/2024-05-13-134130_1_jpg.rf.99a15b05dc79141c60762c8f91d98327.jpg,train,demodicosis,2024-05-13-134130_1_jpg.rf.99a15b05dc79141c60762c8f91d98327.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_1_jpg.rf.99a15b05dc79141c60762c8f91d98327.jpg
train/demodicosis/2024-05-13-134130_1_jpg.rf.b55373d63eb5814fc1928e62f8562140.jpg,train,demodicosis,2024-05-13-134130_1_jpg.rf.b55373d63eb5814fc1928e62f8562140.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_1_jpg.rf.b55373d63eb5814fc1928e62f8562140.jpg
train/demodicosis/2024-05-13-134130_2_jpg.rf.3f5b2fa576a61248b75622122066c84e.jpg,train,demodicosis,2024-05-13-134130_2_jpg.rf.3f5b2fa576a61248b75622122066c84e.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_2_jpg.rf.3f5b2fa576a61248b75622122066c84e.jpg
train/demodicosis/2024-05-13-134130_2_jpg.rf.458c8496ebd3f88f44e8a323f973fd80.jpg,train,demodicosis,2024-05-13-134130_2_jpg.rf.458c8496ebd3f88f44e8a323f973fd80.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_2_jpg.rf.458c8496ebd3f88f44e8a323f973fd80.jpg
train/demodicosis/2024-05-13-134130_2_jpg.rf.af66fc96e8c0eceac9b59b4855b61d07.jpg,train,demodicosis,2024-05-13-134130_2_jpg.rf.af66fc96e8c0eceac9b59b4855b61d07.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_2_jpg.rf.af66fc96e8c0eceac9b59b4855b61d07.jpg
train/demodicosis/2024-05-13-134130_2_jpg.rf.d953e76b56cfa1dba7006aeb4dafe742.jpg,train,demodicosis,2024-05-13-134130_2_jpg.rf.d953e76b56cfa1dba7006aeb4dafe742.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_2_jpg.rf.d953e76b56cfa1dba7006aeb4dafe742.jpg
train/demodicosis/2024-05-13-134130_3_jpg.rf.702853cdf8c1e78215f795c5ca164b3a.jpg,train,demodicosis,2024-05-13-134130_3_jpg.rf.702853cdf8c1e78215f795c5ca164b3a.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_3_jpg.rf.702853cdf8c1e78215f795c5ca164b3a.jpg
train/demodicosis/2024-05-13-134130_3_jpg.rf.c7e73bb2cb6f1bb4f86db262b88bb14b.jpg,train,demodicosis,2024-05-13-134130_3_jpg.rf.c7e73bb2cb6f1bb4f86db262b88bb14b.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_3_jpg.rf.c7e73bb2cb6f1bb4f86db262b88bb14b.jpg
train/demodicosis/2024-05-13-134130_3_jpg.rf.f0e20f5211cd309c72b461f036f3920f.jpg,train,demodicosis,2024-05-13-134130_3_jpg.rf.f0e20f5211cd309c72b461f036f3920f.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_3_jpg.rf.f0e20f5211cd309c72b461f036f3920f.jpg
train/demodicosis/2024-05-13-134130_4_jpg.rf.0e68b5c79228481eea9fe12cd328145c.jpg,train,demodicosis,2024-05-13-134130_4_jpg.rf.0e68b5c79228481eea9fe12cd328145c.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_4_jpg.rf.0e68b5c79228481eea9fe12cd328145c.jpg
train/demodicosis/2024-05-13-134130_4_jpg.rf.26672c5a63046d3d75247bd910b7f0fa.jpg,train,demodicosis,2024-05-13-134130_4_jpg.rf.26672c5a63046d3d75247bd910b7f0fa.jpg,g00029,1,test,new_data/train/demodicosis/2024-05-13-134130_4_jpg.rf.26672c5a63046d3d75247bd910b7f0fa.jpg
train/demodicosis/2024-05-13-134336_2_jpg.rf.7a670818f81098b3c3265bb449466b92.jpg,train,demodicosis,2024-05-13-134336_2_jpg.rf.7a670818f81098b3c3265bb449466b92.jpg,g00034,1,test,new_data/train/demodicosis/2024-05-13-134336_2_jpg.rf.7a670818f81098b3c3265bb449466b92.jpg
train/demodicosis/2024-05-13-134336_2_jpg.rf.b6bface764f4633e6bd6c1452b3b5dc6.jpg,train,demodicosis,2024-05-13-134336_2_jpg.rf.b6bface764f4633e6bd6c1452b3b5dc6.jpg,g00034,1,test,new_data/train/demodicosis/2024-05-13-134336_2_jpg.rf.b6bface764f4633e6bd6c1452b3b5dc6.jpg
train/dermatitis/1000010538_x16_jpg.rf.5b047e4f261ce3d09cc7eaf5dddea96c.jpg,train,dermatitis,1000010538_x16_jpg.rf.5b047e4f261ce3d09cc7eaf5dddea96c.jpg,g00042,1,test,new_data/train/dermatitis/1000010538_x16_jpg.rf.5b047e4f261ce3d09cc7eaf5dddea96c.jpg
train/dermatitis/1000010575_x16_jpg.rf.9a7fe15b8f1e9bb16d821e5aec538e28.jpg,train,dermatitis,1000010575_x16_jpg.rf.9a7fe15b8f1e9bb16d821e5aec538e28.jpg,g00047,1,test,new_data/train/dermatitis/1000010575_x16_jpg.rf.9a7fe15b8f1e9bb16d821e5aec538e28.jpg
train/dermatitis/1000010575_x16_jpg.rf.9e875711170a4e13268141bdbbd96b9f.jpg,train,dermatitis,1000010575_x16_jpg.rf.9e875711170a4e13268141bdbbd96b9f.jpg,g00047,1,test,new_data/train/dermatitis/1000010575_x16_jpg.rf.9e875711170a4e13268141bdbbd96b9f.jpg
train/dermatitis/1000010586_x4_jpg.rf.31b092c1f8b325b12e11486353241de7.jpg,train,dermatitis,1000010586_x4_jpg.rf.31b092c1f8b325b12e11486353241de7.jpg,g00050,1,test,new_data/train/dermatitis/1000010586_x4_jpg.rf.31b092c1f8b325b12e11486353241de7.jpg
train/dermatitis/1000010634_x4_jpg.rf.8b6561f716328015ea1617411bb17423.jpg,train,dermatitis,1000010634_x4_jpg.rf.8b6561f716328015ea1617411bb17423.jpg,g00059,1,test,new_data/train/dermatitis/1000010634_x4_jpg.rf.8b6561f716328015ea1617411bb17423.jpg
train/dermatitis/1000010648_x16_jpg.rf.3cd9cba61b6f26411aa1d4532309def3.jpg,train,dermatitis,1000010648_x16_jpg.rf.3cd9cba61b6f26411aa1d4532309def3.jpg,g00062,1,test,new_data/train/dermatitis/1000010648_x16_jpg.rf.3cd9cba61b6f26411aa1d4532309def3.jpg
train/dermatitis/1000010648_x16_jpg.rf.835da93e2231893d3bf445036d793b3a.jpg,train,dermatitis,1000010648_x16_jpg.rf.835da93e2231893d3bf445036d793b3a.jpg,g00062,1,test,new_data/train/dermatitis/1000010648_x16_jpg.rf.835da93e2231893d3bf445036d793b3a.jpg
train/dermatitis/1000010680_x16_jpg.rf.37eb92ea6debda6bcc4ca6f724c014ab.jpg,train,dermatitis,1000010680_x16_jpg.rf.37eb92ea6debda6bcc4ca6f724c014ab.jpg,g00066,1,test,new_data/train/dermatitis/1000010680_x16_jpg.rf.37eb92ea6debda6bcc4ca6f724c014ab.jpg
train/dermatitis/1000010693_x16_jpg.rf.42f0c085fda2d193fd6a7630a768729d.jpg,train,dermatitis,1000010693_x16_jpg.rf.42f0c085fda2d193fd6a7630a768729d.jpg,g00068,1,test,new_data/train/dermatitis/1000010693_x16_jpg.rf.42f0c085fda2d193fd6a7630a768729d.jpg
train/dermatitis/1000010751_x16_jpg.rf.59a911452344e3d41350263981ae2e79.jpg,train,dermatitis,1000010751_x16_jpg.rf.59a911452344e3d41350263981ae2e79.jpg,g00078,1,test,new_data/train/dermatitis/1000010751_x16_jpg.rf.59a911452344e3d41350263981ae2e79.jpg
train/dermatitis/1000010751_x16_jpg.rf.b54e14ffab1812e0199b77a665407ed0.jpg,train,dermatitis,1000010751_x16_jpg.rf.b54e14ffab1812e0199b77a665407ed0.jpg,g00078,1,test,new_data/train/dermatitis/1000010751_x16_jpg.rf.b54e14ffab1812e0199b77a665407ed0.jpg
train/dermatitis/1000010761_x4_jpg.rf.48ae507d25265dac83b0ee1a8bba0d11.jpg,train,dermatitis,1000010761_x4_jpg.rf.48ae507d25265dac83b0ee1a8bba0d11.jpg,g00082,1,test,new_data/train/dermatitis/1000010761_x4_jpg.rf.48ae507d25265dac83b0ee1a8bba0d11.jpg
train/dermatitis/1000010778_x16_jpg.rf.5d05cc55af9ba9ecbcf06bd4e054902b.jpg,train,dermatitis,1000010778_x16_jpg.rf.5d05cc55af9ba9ecbcf06bd4e054902b.jpg,g00087,1,test,new_data/train/dermatitis/1000010778_x16_jpg.rf.5d05cc55af9ba9ecbcf06bd4e054902b.jpg
train/dermatitis/1000010778_x16_jpg.rf.b9b80560bf2ae1308b044605fb02be34.jpg,train,dermatitis,1000010778_x16_jpg.rf.b9b80560bf2ae1308b044605fb02be34.jpg,g00087,1,test,new_data/train/dermatitis/1000010778_x16_jpg.rf.b9b80560bf2ae1308b044605fb02be34.jpg
train/dermatitis/1000011973_x4_jpg.rf.941f35acef1b62a2e471e1440692a35c.jpg,train,dermatitis,1000011973_x4_jpg.rf.941f35acef1b62a2e471e1440692a35c.jpg,g00090,1,test,new_data/train/dermatitis/1000011973_x4_jpg.rf.941f35acef1b62a2e471e1440692a35c.jpg
train/dermatitis/217702707_549389272771952_6096969687785169247_n_jpg.rf.f7b8a4112bc6a4294552f24b82562901.jpg,train,dermatitis,217702707_549389272771952_6096969687785169247_n_jpg.rf.f7b8a4112bc6a4294552f24b82562901.jpg,g00097,1,test,new_data/train/dermatitis/217702707_549389272771952_6096969687785169247_n_jpg.rf.f7b8a4112bc6a4294552f24b82562901.jpg
train/dermatitis/83482425_2666988283398175_4819098995697647616_n_jpg.rf.fea726ffbacffc944b311ee10dc505f1.jpg,train,dermatitis,83482425_2666988283398175_4819098995697647616_n_jpg.rf.fea726ffbacffc944b311ee10dc505f1.jpg,g00101,1,test,new_data/train/dermatitis/83482425_2666988283398175_4819098995697647616_n_jpg.rf.fea726ffbacffc944b311ee10dc505f1.jpg
train/dermatitis/aug2_jpg.rf.a5191722446deb063a42365c4aae81ad.jpg,train,dermatitis,aug2_jpg.rf.a5191722446deb063a42365c4aae81ad.jpg,g00105,1,test,new_data/train/dermatitis/aug2_jpg.rf.a5191722446deb063a42365c4aae81ad.jpg
train/dermatitis/aug_0_118_jpeg_jpg.rf.9ba373d37ba02c54ecfe22f3a852fe2d.jpg,train,dermatitis,aug_0_118_jpeg_jpg.rf.9ba373d37ba02c54ecfe22f3a852fe2d.jpg,g00111,1,test,new_data/train/dermatitis/aug_0_118_jpeg_jpg.rf.9ba373d37ba02c54ecfe22f3a852fe2d.jpg
train/dermatitis/aug_0_1856_jpeg_jpg.rf.49161405228287b0a8f9ad197c3c55e3.jpg,train,dermatitis,aug_0_1856_jpeg_jpg.rf.49161405228287b0a8f9ad197c3c55e3.jpg,g00118,1,test,new_data/train/dermatitis/aug_0_1856_jpeg_jpg.rf.49161405228287b0a8f9ad197c3c55e3.jpg
train/dermatitis/aug_0_1856_jpeg_jpg.rf.be151c3ec23f19e38da034271539e051.jpg,train,dermatitis,aug_0_1856_jpeg_jpg.rf.be151c3ec23f19e38da034271539e051.jpg,g00118,1,test,new_data/train/dermatitis/aug_0_1856_jpeg_jpg.rf.be151c3ec23f19e38da034271539e051.jpg
train/dermatitis/aug_0_2186_jpeg_jpg.rf.3cc928aace92ca68f4554fded34aadbd.jpg,train,dermatitis,aug_0_2186_jpeg_jpg.rf.3cc928aace92ca68f4554fded34aadbd.jpg,g00120,1,test,new_data/train/dermatitis/aug_0_2186_jpeg_jpg.rf.3cc928aace92ca68f4554fded34aadbd.jpg
train/dermatitis/aug_0_2476_jpeg_jpg.rf.940239316ba5eb99fc0a32ba7052c87f.jpg,train,dermatitis,aug_0_2476_jpeg_jpg.rf.940239316ba5eb99fc0a32ba7052c87f.jpg,g00122,1,test,new_data/train/dermatitis/aug_0_2476_jpeg_jpg.rf.940239316ba5eb99fc0a32ba7052c87f.jpg
train/dermatitis/aug_0_3321_jpeg_jpg.rf.6d9a0ad0d6b7ef3ab14942c1cd0b9504.jpg,train,dermatitis,aug_0_3321_jpeg_jpg.rf.6d9a0ad0d6b7ef3ab14942c1cd0b9504.jpg,g00131,1,test,new_data/train/dermatitis/aug_0_3321_jpeg_jpg.rf.6d9a0ad0d6b7ef3ab14942c1cd0b9504.jpg
train/dermatitis/aug_0_3321_jpeg_jpg.rf.d75ed0a124f844f0c682cd30941baaff.jpg,train,dermatitis,aug_0_3321_jpeg_jpg.rf.d75ed0a124f844f0c682cd30941baaff.jpg,g00131,1,test,new_data/train/dermatitis/aug_0_3321_jpeg_jpg.rf.d75ed0a124f844f0c682cd30941baaff.jpg
train/dermatitis/aug_0_3718_jpeg_jpg.rf.073e6ed06d8c596cca0a323ac4661c51.jpg,train,dermatitis,aug_0_3718_jpeg_jpg.rf.073e6ed06d8c596cca0a323ac4661c51.jpg,g00135,1,test,new_data/train/dermatitis/aug_0_3718_jpeg_jpg.rf.073e6ed06d8c596cca0a323ac4661c51.jpg
train/dermatitis/aug_0_3852_jpeg_jpg.rf.98a3c929781095f284a642b98f925a55.jpg,train,dermatitis,aug_0_3852_jpeg_jpg.rf.98a3c929781095f284a642b98f925a55.jpg,g00136,1,test,new_data/train/dermatitis/aug_0_3852_jpeg_jpg.rf.98a3c929781095f284a642b98f925a55.jpg
train/dermatitis/aug_0_3852_jpeg_jpg.rf.fb6d622c33a827ddaf36cf8c13eb0957.jpg,train,dermatitis,aug_0_3852_jpeg_jpg.rf.fb6d622c33a827ddaf36cf8c13eb0957.jpg,g00136,1,test,new_data/train/dermatitis/aug_0_3852_jpeg_jpg.rf.fb6d622c33a827ddaf36cf8c13eb0957.jpg
train/dermatitis/aug_0_4251_jpeg_jpg.rf.f09168b69a608fdf3332095c74c156a4.jpg,train,dermatitis,aug_0_4251_jpeg_jpg.rf.f09168b69a608fdf3332095c74c156a4.jpg,g00140,1,test,new_data/train/dermatitis/aug_0_4251_jpeg_jpg.rf.f09168b69a608fdf3332095c74c156a4.jpg
train/dermatitis/aug_0_522_jpeg_jpg.rf.6c7afb01164436b58a86284c21e7d41b.jpg,train,dermatitis,aug_0_522_jpeg_jpg.rf.6c7afb01164436b58a86284c21e7d41b.jpg,g00146,1,test,new_data/train/dermatitis/aug_0_522_jpeg_jpg.rf.6c7afb01164436b58a86284c21e7d41b.jpg
train/dermatitis/aug_0_522_jpeg_jpg.rf.b9ffc3ec7590d0446b6814a31816923a.jpg,train,dermatitis,aug_0_522_jpeg_jpg.rf.b9ffc3ec7590d0446b6814a31816923a.jpg,g00146,1,test,new_data/train/dermatitis/aug_0_522_jpeg_jpg.rf.b9ffc3ec7590d0446b6814a31816923a.jpg
train/dermatitis/aug_0_5350_jpeg_jpg.rf.cc961e8d681208ac5d7f4adef14e432e.jpg,train,dermatitis,aug_0_5350_jpeg_jpg.rf.cc961e8d681208ac5d7f4adef14e432e.jpg,g00148,1,test,new_data/train/dermatitis/aug_0_5350_jpeg_jpg.rf.cc961e8d681208ac5d7f4adef14e432e.jpg
train/dermatitis/aug_0_5350_jpeg_jpg.rf.cd49ca6552c62dde44a6e78a27f83dfe.jpg,train,dermatitis,aug_0_5350_jpeg_jpg.rf.cd49ca6552c62dde44a6e78a27f83dfe.jpg,g00148,1,test,new_data/train/dermatitis/aug_0_5350_jpeg_jpg.rf.cd49ca6552c62dde44a6e78a27f83dfe.jpg
train/dermatitis/aug_0_5577_jpeg_jpg.rf.085f1317b0983b54f95e0868a0e3b29c.jpg,train,dermatitis,aug_0_5577_jpeg_jpg.rf.085f1317b0983b54f95e0868a0e3b29c.jpg,g00149,1,test,new_data/train/dermatitis/aug_0_5577_jpeg_jpg.rf.085f1317b0983b54f95e0868a0e3b29c.jpg
train/dermatitis/aug_0_6407_jpeg_jpg.rf.8aa10a6174bfee89469bb77d7a36ae36.jpg,train,dermatitis,aug_0_6407_jpeg_jpg.rf.8aa10a6174bfee89469bb77d7a36ae36.jpg,g00155,1,test,new_data/train/dermatitis/aug_0_6407_jpeg_jpg.rf.8aa10a6174bfee89469bb77d7a36ae36.jpg
