relpath,orig_split,label,filename,group_id,fold,role,path
train/dermatitis/1000010770_x4_jpg.rf.1392a278a68211ed4c9f52e13436c7c2.jpg,train,dermatitis,1000010770_x4_jpg.rf.1392a278a68211ed4c9f52e13436c7c2.jpg,g00085,4,test,new_data/train/dermatitis/1000010770_x4_jpg.rf.1392a278a68211ed4c9f52e13436c7c2.jpg
train/dermatitis/1000011977_x4_jpg.rf.e10af1b08e522af2f270564726c881e5.jpg,train,dermatitis,1000011977_x4_jpg.rf.e10af1b08e522af2f270564726c881e5.jpg,g00093,4,test,new_data/train/dermatitis/1000011977_x4_jpg.rf.e10af1b08e522af2f270564726c881e5.jpg
train/dermatitis/1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.ead9eaab23e794c9284de9d8a34924e4.jpg,train,dermatitis,1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.ead9eaab23e794c9284de9d8a34924e4.jpg,g00095,4,test,new_data/train/dermatitis/1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.ead9eaab23e794c9284de9d8a34924e4.jpg
train/dermatitis/342211074_1010000213718052_3587685332630184295_n_jpg.rf.76f65e20c9b1c68493ef707c011a432a.jpg,train,dermatitis,342211074_1010000213718052_3587685332630184295_n_jpg.rf.76f65e20c9b1c68493ef707c011a432a.jpg,g00099,4,test,new_data/train/dermatitis/342211074_1010000213718052_3587685332630184295_n_jpg.rf.76f65e20c9b1c68493ef707c011a432a.jpg
train/dermatitis/aug5_jpg.rf.77a822fc2bfd7c6f4eb772b62ef7c30e.jpg,train,dermatitis,aug5_jpg.rf.77a822fc2bfd7c6f4eb772b62ef7c30e.jpg,g00108,4,test,new_data/train/dermatitis/aug5_jpg.rf.77a822fc2bfd7c6f4eb772b62ef7c30e.jpg
train/dermatitis/aug5_jpg.rf.d0d31bf5b1f51f324c76efa1648ede8d.jpg,train,dermatitis,aug5_jpg.rf.d0d31bf5b1f51f324c76efa1648ede8d.jpg,g00108,4,test,new_data/train/dermatitis/aug5_jpg.rf.d0d31bf5b1f51f324c76efa1648ede8d.jpg
train/dermatitis/aug_0_121_jpeg_jpg.rf.8064b72e22d4a19e6674c4bc945f66dc.jpg,train,dermatitis,aug_0_121_jpeg_jpg.rf.8064b72e22d4a19e6674c4bc945f66dc.jpg,g00112,4,test,new_data/train/dermatitis/aug_0_121_jpeg_jpg.rf.8064b72e22d4a19e6674c4bc945f66dc.jpg
train/dermatitis/aug_0_1331_jpeg_jpg.rf.e017c47bbf80fa11efdd13e51e42312a.jpg,train,dermatitis,aug_0_1331_jpeg_jpg.rf.e017c47bbf80fa11efdd13e51e42312a.jpg,g00113,4,test,new_data/train/dermatitis/aug_0_1331_jpeg_jpg.rf.e017c47bbf80fa11efdd13e51e42312a.jpg
train/dermatitis/aug_0_1331_jpeg_jpg.rf.e0ac32f0383c7e15af39078cf4145cd8.jpg,train,dermatitis,aug_0_1331_jpeg_jpg.rf.e0ac32f0383c7e15af39078cf4145cd8.jpg,g00113,4,test,new_data/train/dermatitis/aug_0_1331_jpeg_jpg.rf.e0ac32f0383c7e15af39078cf4145cd8.jpg
train/dermatitis/aug_0_2592_jpeg_jpg.rf.0efeeb29e2f66ddd4b577469bc8aabb0.jpg,train,dermatitis,aug_0_2592_jpeg_jpg.rf.0efeeb29e2f66ddd4b577469bc8aabb0.jpg,g00124,4,test,new_data/train/dermatitis/aug_0_2592_jpeg_jpg.rf.0efeeb29e2f66ddd4b577469bc8aabb0.jpg
train/dermatitis/aug_0_2592_jpeg_jpg.rf.f64c9a415251e5a602ab8d95c2a01293.jpg,train,dermatitis,aug_0_2592_jpeg_jpg.rf.f64c9a415251e5a602ab8d95c2a01293.jpg,g00124,4,test,new_data/train/dermatitis/aug_0_2592_jpeg_jpg.rf.f64c9a415251e5a602ab8d95c2a01293.jpg
train/dermatitis/aug_0_2709_jpeg_jpg.rf.939f85b206b47c21d9aad9e700159f14.jpg,train,dermatitis,aug_0_2709_jpeg_jpg.rf.939f85b206b47c21d9aad9e700159f14.jpg,g00126,4,test,new_data/train/dermatitis/aug_0_2709_jpeg_jpg.rf.939f85b206b47c21d9aad9e700159f14.jpg
train/dermatitis/aug_0_3216_jpeg_jpg.rf.a8fcdfb712bd73b3150bd16ff3532253.jpg,train,dermatitis,aug_0_3216_jpeg_jpg.rf.a8fcdfb712bd73b3150bd16ff3532253.jpg,g00130,4,test,new_data/train/dermatitis/aug_0_3216_jpeg_jpg.rf.a8fcdfb712bd73b3150bd16ff3532253.jpg
train/dermatitis/aug_0_3553_jpeg_jpg.rf.14a3369d773d2f533c5ab50565d02132.jpg,train,dermatitis,aug_0_3553_jpeg_jpg.rf.14a3369d773d2f533c5ab50565d02132.jpg,g00133,4,test,new_data/train/dermatitis/aug_0_3553_jpeg_jpg.rf.14a3369d773d2f533c5ab50565d02132.jpg
train/dermatitis/aug_0_498_jpeg_jpg.rf.db41a52e9b318425ebf80670a64dc213.jpg,train,dermatitis,aug_0_498_jpeg_jpg.rf.db41a52e9b318425ebf80670a64dc213.jpg,g00145,4,test,new_data/train/dermatitis/aug_0_498_jpeg_jpg.rf.db41a52e9b318425ebf80670a64dc213.jpg
train/dermatitis/aug_0_5917_jpeg_jpg.rf.f5424a4e56a4eb31608eccda21e06184.jpg,train,dermatitis,aug_0_5917_jpeg_jpg.rf.f5424a4e56a4eb31608eccda21e06184.jpg,g00152,4,test,new_data/train/dermatitis/aug_0_5917_jpeg_jpg.rf.f5424a4e56a4eb31608eccda21e06184.jpg
train/dermatitis/aug_0_6415_jpeg_jpg.rf.752059be1250908ee1d5dfb727677fc2.jpg,train,dermatitis,aug_0_6415_jpeg_jpg.rf.752059be1250908ee1d5dfb727677fc2.jpg,g00156,4,test,new_data/train/dermatitis/aug_0_6415_jpeg_jpg.rf.752059be1250908ee1d5dfb727677fc2.jpg
train/dermatitis/aug_0_6415_jpeg_jpg.rf.c6bfe88e94af2206ecd18a6ac9065a7c.jpg,train,dermatitis,aug_0_6415_jpeg_jpg.rf.c6bfe88e94af2206ecd18a6ac9065a7c.jpg,g00156,4,test,new_data/train/dermatitis/aug_0_6415_jpeg_jpg.rf.c6bfe88e94af2206ecd18a6ac9065a7c.jpg
train/dermatitis/aug_0_7043_jpeg_jpg.rf.efea85c4531bb986773d7c2c70cece5d.jpg,train,dermatitis,aug_0_7043_jpeg_jpg.rf.efea85c4531bb986773d7c2c70cece5d.jpg,g00162,4,test,new_data/train/dermatitis/aug_0_7043_jpeg_jpg.rf.efea85c4531bb986773d7c2c70cece5d.jpg
train/dermatitis/aug_0_8033_jpeg_jpg.rf.9d172c015a0c8b42b68fbdbc8363219a.jpg,train,dermatitis,aug_0_8033_jpeg_jpg.rf.9d172c015a0c8b42b68fbdbc8363219a.jpg,g00169,4,test,new_data/train/dermatitis/aug_0_8033_jpeg_jpg.rf.9d172c015a0c8b42b68fbdbc8363219a.jpg
train/dermatitis/aug_0_8487_jpeg_jpg.rf.62db135913ebb4163a5c17c12e12a28c.jpg,train,dermatitis,aug_0_8487_jpeg_jpg.rf.62db135913ebb4163a5c17c12e12a28c.jpg,g00173,4,test,new_data/train/dermatitis/aug_0_8487_jpeg_jpg.rf.62db135913ebb4163a5c17c12e12a28c.jpg
train/flea_allergy/1000010532_x16_jpg.rf.53cebfb03b7ba234ebd93fd512e0faba.jpg,train,flea_allergy,1000010532_x16_jpg.rf.53cebfb03b7ba234ebd93fd512e0faba.jpg,g00182,4,test,new_data/train/flea_allergy/1000010532_x16_jpg.rf.53cebfb03b7ba234ebd93fd512e0faba.jpg
train/flea_allergy/1000010554_x16_jpg.rf.687e2aaf0d69851968b27b07b7d42464.jpg,train,flea_allergy,1000010554_x16_jpg.rf.687e2aaf0d69851968b27b07b7d42464.jpg,g00184,4,test,new_data/train/flea_allergy/1000010554_x16_jpg.rf.687e2aaf0d69851968b27b07b7d42464.jpg
train/flea_allergy/1000010617_x4_jpg.rf.7e7594181767720f959742c779323026.jpg,train,flea_allergy,1000010617_x4_jpg.rf.7e7594181767720f959742c779323026.jpg,g00189,4,test,new_data/train/flea_allergy/1000010617_x4_jpg.rf.7e7594181767720f959742c779323026.jpg
train/flea_allergy/1000010617_x4_jpg.rf.e560c43c920c3f0d7351ed03388af519.jpg,train,flea_allergy,1000010617_x4_jpg.rf.e560c43c920c3f0d7351ed03388af519.jpg,g00189,4,test,new_data/train/flea_allergy/1000010617_x4_jpg.rf.e560c43c920c3f0d7351ed03388af519.jpg
train/flea_allergy/1000010757_x16_jpg.rf.cc2b58b722adf55a287efda1ef7254f0.jpg,train,flea_allergy,1000010757_x16_jpg.rf.cc2b58b722adf55a287efda1ef7254f0.jpg,g00197,4,test,new_data/train/flea_allergy/1000010757_x16_jpg.rf.cc2b58b722adf55a287efda1ef7254f0.jpg
train/flea_allergy/5d5641b96b930df01eb7df119e680c9fdb41f4e4_jpeg_jpg.rf.86d3c6f5b13bd47934f41af6e61ab14d.jpg,train,flea_allergy,5d5641b96b930df01eb7df119e680c9fdb41f4e4_jpeg_jpg.rf.86d3c6f5b13bd47934f41af6e61ab14d.jpg,g00202,4,test,new_data/train/flea_allergy/5d5641b96b930df01eb7df119e680c9fdb41f4e4_jpeg_jpg.rf.86d3c6f5b13bd47934f41af6e61ab14d.jpg
