relpath,orig_split,label,filename,group_id
train/allergic_dermatitis/1000010647_x16_jpg.rf.61962237104ec83e9daee104c64085e3.jpg,train,allergic_dermatitis,1000010647_x16_jpg.rf.61962237104ec83e9daee104c64085e3.jpg,g00036
train/allergic_dermatitis/1000010652_x16_jpg.rf.34c330b2419e09f93001850d5bfb3db2.jpg,train,allergic_dermatitis,1000010652_x16_jpg.rf.34c330b2419e09f93001850d5bfb3db2.jpg,g00037
train/allergic_dermatitis/1000010656_x16_jpg.rf.54201dfb96b172d63c7b8f1ccd2a8b67.jpg,train,allergic_dermatitis,1000010656_x16_jpg.rf.54201dfb96b172d63c7b8f1ccd2a8b67.jpg,g00038
train/allergic_dermatitis/1000010656_x16_jpg.rf.8dbd6c2cd7d372271389d1ef4668dbc5.jpg,train,allergic_dermatitis,1000010656_x16_jpg.rf.8dbd6c2cd7d372271389d1ef4668dbc5.jpg,g00038
train/allergic_dermatitis/1000010680_x16_jpg.rf.37eb92ea6debda6bcc4ca6f724c014ab.jpg,train,allergic_dermatitis,1000010680_x16_jpg.rf.37eb92ea6debda6bcc4ca6f724c014ab.jpg,g00039
train/allergic_dermatitis/1000010683_x4_jpg.rf.34e0fa74183d8dea884189d793d27c23.jpg,train,allergic_dermatitis,1000010683_x4_jpg.rf.34e0fa74183d8dea884189d793d27c23.jpg,g00040
train/allergic_dermatitis/1000010684_x16_jpg.rf.78744918905fad5c1cd001af474c1b73.jpg,train,allergic_dermatitis,1000010684_x16_jpg.rf.78744918905fad5c1cd001af474c1b73.jpg,g00041
train/allergic_dermatitis/1000010684_x16_jpg.rf.c556f3adf3441489531b8774b65009c7.jpg,train,allergic_dermatitis,1000010684_x16_jpg.rf.c556f3adf3441489531b8774b65009c7.jpg,g00041
train/allergic_dermatitis/1000010693_x16_jpg.rf.42f0c085fda2d193fd6a7630a768729d.jpg,train,allergic_dermatitis,1000010693_x16_jpg.rf.42f0c085fda2d193fd6a7630a768729d.jpg,g00042
train/allergic_dermatitis/1000010698_x4_jpg.rf.a894b51f2846c65351ae18085ba4e1e0.jpg,train,allergic_dermatitis,1000010698_x4_jpg.rf.a894b51f2846c65351ae18085ba4e1e0.jpg,g00043
train/allergic_dermatitis/1000010698_x4_jpg.rf.d8e2b2edf4c54ba555f08c8cb28a978c.jpg,train,allergic_dermatitis,1000010698_x4_jpg.rf.d8e2b2edf4c54ba555f08c8cb28a978c.jpg,g00043
train/allergic_dermatitis/1000010700_x16_jpg.rf.bcd6f81fad0a07b4feb9a3eb6d808520.jpg,train,allergic_dermatitis,1000010700_x16_jpg.rf.bcd6f81fad0a07b4feb9a3eb6d808520.jpg,g00044
train/allergic_dermatitis/1000010700_x16_jpg.rf.c8af8ff5a9a99ddeda64f60dca109441.jpg,train,allergic_dermatitis,1000010700_x16_jpg.rf.c8af8ff5a9a99ddeda64f60dca109441.jpg,g00044
train/allergic_dermatitis/1000010701_x16_jpg.rf.05e94cd103bdca951e863cc30d577a2b.jpg,train,allergic_dermatitis,1000010701_x16_jpg.rf.05e94cd103bdca951e863cc30d577a2b.jpg,g00045
train/allergic_dermatitis/1000010701_x16_jpg.rf.142e7c42ac5a9233798517d8cc6da1db.jpg,train,allergic_dermatitis,1000010701_x16_jpg.rf.142e7c42ac5a9233798517d8cc6da1db.jpg,g00045
train/allergic_dermatitis/1000010710_x16_jpg.rf.814e51bfc1ea1b27cee351ce43bb1665.jpg,train,allergic_dermatitis,1000010710_x16_jpg.rf.814e51bfc1ea1b27cee351ce43bb1665.jpg,g00046
train/allergic_dermatitis/1000010715_x16_jpg.rf.21c555a875f70ed1d921e8332b9f8972.jpg,train,allergic_dermatitis,1000010715_x16_jpg.rf.21c555a875f70ed1d921e8332b9f8972.jpg,g00047
train/allergic_dermatitis/1000010725_x16_jpg.rf.dfd3cdd394e26d64994aa5aba961ae9b.jpg,train,allergic_dermatitis,1000010725_x16_jpg.rf.dfd3cdd394e26d64994aa5aba961ae9b.jpg,g00048
train/allergic_dermatitis/1000010727_x4_jpg.rf.3a1e5190f6216a8246305a3827f11aa2.jpg,train,allergic_dermatitis,1000010727_x4_jpg.rf.3a1e5190f6216a8246305a3827f11aa2.jpg,g00049
train/allergic_dermatitis/1000010727_x4_jpg.rf.50de603a20345a6fa20bfc9b01b66cbb.jpg,train,allergic_dermatitis,1000010727_x4_jpg.rf.50de603a20345a6fa20bfc9b01b66cbb.jpg,g00049
train/allergic_dermatitis/1000010728_x16_jpg.rf.13b8d53fad4dec31496592b77d4da8d4.jpg,train,allergic_dermatitis,1000010728_x16_jpg.rf.13b8d53fad4dec31496592b77d4da8d4.jpg,g00050
train/allergic_dermatitis/1000010728_x16_jpg.rf.c56d17517bf5430a85bd18348bc86058.jpg,train,allergic_dermatitis,1000010728_x16_jpg.rf.c56d17517bf5430a85bd18348bc86058.jpg,g00050
train/allergic_dermatitis/1000010733_x4_jpg.rf.c55ff554c4b31d8bc9921d375d573516.jpg,train,allergic_dermatitis,1000010733_x4_jpg.rf.c55ff554c4b31d8bc9921d375d573516.jpg,g00051
train/allergic_dermatitis/1000010733_x4_jpg.rf.d873b33bf287a91110ab9898deaae710.jpg,train,allergic_dermatitis,1000010733_x4_jpg.rf.d873b33bf287a91110ab9898deaae710.jpg,g00051
train/allergic_dermatitis/1000010744_x16_jpg.rf.2f1dd853ee4f98e45a1e32969a57265f.jpg,train,allergic_dermatitis,1000010744_x16_jpg.rf.2f1dd853ee4f98e45a1e32969a57265f.jpg,g00052
train/allergic_dermatitis/1000010744_x16_jpg.rf.764df0439e6d719e303d6c365c9f683f.jpg,train,allergic_dermatitis,1000010744_x16_jpg.rf.764df0439e6d719e303d6c365c9f683f.jpg,g00052
train/allergic_dermatitis/1000010747_x4_jpg.rf.6b91d8fc1096998915a10d206b380014.jpg,train,allergic_dermatitis,1000010747_x4_jpg.rf.6b91d8fc1096998915a10d206b380014.jpg,g00053
train/allergic_dermatitis/1000010749_x16_jpg.rf.e7a58dada26ec6e393cf055576bd933f.jpg,train,allergic_dermatitis,1000010749_x16_jpg.rf.e7a58dada26ec6e393cf055576bd933f.jpg,g00054
train/allergic_dermatitis/1000010753_x16_jpg.rf.1e376b66eb303b8242b8d5c993ca52eb.jpg,train,allergic_dermatitis,1000010753_x16_jpg.rf.1e376b66eb303b8242b8d5c993ca52eb.jpg,g00055
train/allergic_dermatitis/1000010753_x16_jpg.rf.3f03f4573d4e41ceebb96f5478ce7d5f.jpg,train,allergic_dermatitis,1000010753_x16_jpg.rf.3f03f4573d4e41ceebb96f5478ce7d5f.jpg,g00055
train/allergic_dermatitis/1000010755_x4_jpg.rf.a56d8e4b0f5e7c6837febbf3cc4cd8a4.jpg,train,allergic_dermatitis,1000010755_x4_jpg.rf.a56d8e4b0f5e7c6837febbf3cc4cd8a4.jpg,g00056
train/allergic_dermatitis/1000010755_x4_jpg.rf.d361681b32e036b28c7829ab43f7b6b8.jpg,train,allergic_dermatitis,1000010755_x4_jpg.rf.d361681b32e036b28c7829ab43f7b6b8.jpg,g00056
train/allergic_dermatitis/1000010757_x16_jpg.rf.cc2b58b722adf55a287efda1ef7254f0.jpg,train,allergic_dermatitis,1000010757_x16_jpg.rf.cc2b58b722adf55a287efda1ef7254f0.jpg,g00057
train/allergic_dermatitis/1000010758_x16_jpg.rf.7ee3727f7f1880c035ae2ef07270bd60.jpg,train,allergic_dermatitis,1000010758_x16_jpg.rf.7ee3727f7f1880c035ae2ef07270bd60.jpg,g00058
train/allergic_dermatitis/1000010759_x16_jpg.rf.3dc3e66cd09eb9d8eb274bd00b33ad05.jpg,train,allergic_dermatitis,1000010759_x16_jpg.rf.3dc3e66cd09eb9d8eb274bd00b33ad05.jpg,g00059
train/allergic_dermatitis/1000010759_x16_jpg.rf.ff78f88c37593a8807fe0c25b6182a9e.jpg,train,allergic_dermatitis,1000010759_x16_jpg.rf.ff78f88c37593a8807fe0c25b6182a9e.jpg,g00059
train/allergic_dermatitis/1000010761_x4_jpg.rf.48ae507d25265dac83b0ee1a8bba0d11.jpg,train,allergic_dermatitis,1000010761_x4_jpg.rf.48ae507d25265dac83b0ee1a8bba0d11.jpg,g00060
train/allergic_dermatitis/1000010765_x4_jpg.rf.30c51a45aa20d80268cf155330f8202a.jpg,train,allergic_dermatitis,1000010765_x4_jpg.rf.30c51a45aa20d80268cf155330f8202a.jpg,g00061
train/allergic_dermatitis/1000010765_x4_jpg.rf.a2a04b325f872c6c36d9879e7de7829d.jpg,train,allergic_dermatitis,1000010765_x4_jpg.rf.a2a04b325f872c6c36d9879e7de7829d.jpg,g00061
train/allergic_dermatitis/1000010770_x4_jpg.rf.1392a278a68211ed4c9f52e13436c7c2.jpg,train,allergic_dermatitis,1000010770_x4_jpg.rf.1392a278a68211ed4c9f52e13436c7c2.jpg,g00062
train/allergic_dermatitis/1000010774_x4_jpg.rf.6a2a8ad72ad23cdd798b235e828a5a7e.jpg,train,allergic_dermatitis,1000010774_x4_jpg.rf.6a2a8ad72ad23cdd798b235e828a5a7e.jpg,g00063
train/allergic_dermatitis/1000010774_x4_jpg.rf.ecceb785f10fc30bc68d7e5ea8ee5804.jpg,train,allergic_dermatitis,1000010774_x4_jpg.rf.ecceb785f10fc30bc68d7e5ea8ee5804.jpg,g00063
train/allergic_dermatitis/1000010781_x16_jpg.rf.4fd9e07ac7e2905e1e5a15c361ffb0da.jpg,train,allergic_dermatitis,1000010781_x16_jpg.rf.4fd9e07ac7e2905e1e5a15c361ffb0da.jpg,g00064
train/allergic_dermatitis/1000010781_x16_jpg.rf.b8562d008072653f5c219b64d7ec38e2.jpg,train,allergic_dermatitis,1000010781_x16_jpg.rf.b8562d008072653f5c219b64d7ec38e2.jpg,g00064
train/allergic_dermatitis/1000011971_x4_jpg.rf.643cc0f5383ae9dd99c2868a65703206.jpg,train,allergic_dermatitis,1000011971_x4_jpg.rf.643cc0f5383ae9dd99c2868a65703206.jpg,g00065
train/allergic_dermatitis/1000011971_x4_jpg.rf.f87b317ddc8085665ba9378996022f90.jpg,train,allergic_dermatitis,1000011971_x4_jpg.rf.f87b317ddc8085665ba9378996022f90.jpg,g00065
train/allergic_dermatitis/1000011972_x4_jpg.rf.7ec5d674d9578280dfb74a1b2ba6cb3c.jpg,train,allergic_dermatitis,1000011972_x4_jpg.rf.7ec5d674d9578280dfb74a1b2ba6cb3c.jpg,g00066
train/allergic_dermatitis/1000011972_x4_jpg.rf.ff9a928632d2d50ae9e63acc6029fe5e.jpg,train,allergic_dermatitis,1000011972_x4_jpg.rf.ff9a928632d2d50ae9e63acc6029fe5e.jpg,g00066
train/allergic_dermatitis/1000011973_x4_jpg.rf.941f35acef1b62a2e471e1440692a35c.jpg,train,allergic_dermatitis,1000011973_x4_jpg.rf.941f35acef1b62a2e471e1440692a35c.jpg,g00067
train/allergic_dermatitis/1000011974_x4_jpg.rf.6572b09d516040fe503b368492bfa1e1.jpg,train,allergic_dermatitis,1000011974_x4_jpg.rf.6572b09d516040fe503b368492bfa1e1.jpg,g00068
train/allergic_dermatitis/1000011975_x4_jpg.rf.2c99f87e110f3282d9650cc43cb8533c.jpg,train,allergic_dermatitis,1000011975_x4_jpg.rf.2c99f87e110f3282d9650cc43cb8533c.jpg,g00069
train/allergic_dermatitis/1000011975_x4_jpg.rf.7a7bcdac191146ecf9a369f201d452c2.jpg,train,allergic_dermatitis,1000011975_x4_jpg.rf.7a7bcdac191146ecf9a369f201d452c2.jpg,g00069
train/allergic_dermatitis/1000011977_x4_jpg.rf.e10af1b08e522af2f270564726c881e5.jpg,train,allergic_dermatitis,1000011977_x4_jpg.rf.e10af1b08e522af2f270564726c881e5.jpg,g00070
train/allergic_dermatitis/1000011978_x4_jpg.rf.81a4704d40548e9acfd7690e93df5f94.jpg,train,allergic_dermatitis,1000011978_x4_jpg.rf.81a4704d40548e9acfd7690e93df5f94.jpg,g00071
train/allergic_dermatitis/1000011978_x4_jpg.rf.8ca099d92439d5b9ee2cd59f4fe74406.jpg,train,allergic_dermatitis,1000011978_x4_jpg.rf.8ca099d92439d5b9ee2cd59f4fe74406.jpg,g00071
train/allergic_dermatitis/1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.ead9eaab23e794c9284de9d8a34924e4.jpg,train,allergic_dermatitis,1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.ead9eaab23e794c9284de9d8a34924e4.jpg,g00072
train/allergic_dermatitis/110309934_2084249831710671_644872728960204913_n_jpg.rf.1d900377fe08fad77468752174812709.jpg,train,allergic_dermatitis,110309934_2084249831710671_644872728960204913_n_jpg.rf.1d900377fe08fad77468752174812709.jpg,g00073
train/allergic_dermatitis/110309934_2084249831710671_644872728960204913_n_jpg.rf.64151edc3cb578113ed250435903f153.jpg,train,allergic_dermatitis,110309934_2084249831710671_644872728960204913_n_jpg.rf.64151edc3cb578113ed250435903f153.jpg,g00073
train/allergic_dermatitis/137314781_408375947040120_5022441313590863863_n_jpg.rf.b1e4e418a9a81b63619c17f6854c56c5.jpg,train,allergic_dermatitis,137314781_408375947040120_5022441313590863863_n_jpg.rf.b1e4e418a9a81b63619c17f6854c56c5.jpg,g00074
train/allergic_dermatitis/137314781_408375947040120_5022441313590863863_n_jpg.rf.b5c033a51363ca942497e46124bdce11.jpg,train,allergic_dermatitis,137314781_408375947040120_5022441313590863863_n_jpg.rf.b5c033a51363ca942497e46124bdce11.jpg,g00074
train/allergic_dermatitis/143539111_266046041593593_2826120553753353940_n_jpg.rf.2c57e97f953f77b414b2977cff81e020.jpg,train,allergic_dermatitis,143539111_266046041593593_2826120553753353940_n_jpg.rf.2c57e97f953f77b414b2977cff81e020.jpg,g00075
train/allergic_dermatitis/143539111_266046041593593_2826120553753353940_n_jpg.rf.80ee7c0bf362e71691c513274d65abaa.jpg,train,allergic_dermatitis,143539111_266046041593593_2826120553753353940_n_jpg.rf.80ee7c0bf362e71691c513274d65abaa.jpg,g00075
train/allergic_dermatitis/1516253873174_x4_jpg.rf.dda1b93e9129937fd4ee540a662d957c.jpg,train,allergic_dermatitis,1516253873174_x4_jpg.rf.dda1b93e9129937fd4ee540a662d957c.jpg,g00076
train/allergic_dermatitis/1af1e05f9bea841e74c3ef58a2aa86841c3b929c_jpeg_jpg.rf.8601d2ee854827d6902f4f8e5edf5ee2.jpg,train,allergic_dermatitis,1af1e05f9bea841e74c3ef58a2aa86841c3b929c_jpeg_jpg.rf.8601d2ee854827d6902f4f8e5edf5ee2.jpg,g00077
train/allergic_dermatitis/231160892_518946332645147_3656949587182572307_n_jpg.rf.606f65d649c6ca873355aa140cf14548.jpg,train,allergic_dermatitis,231160892_518946332645147_3656949587182572307_n_jpg.rf.606f65d649c6ca873355aa140cf14548.jpg,g00078
train/allergic_dermatitis/231160892_518946332645147_3656949587182572307_n_jpg.rf.df242d6f0559d24deac139968b5fa4fb.jpg,train,allergic_dermatitis,231160892_518946332645147_3656949587182572307_n_jpg.rf.df242d6f0559d24deac139968b5fa4fb.jpg,g00078
train/allergic_dermatitis/293403473_2859680784177702_648654495805395982_n_jpg.rf.973238463651050eede43efd84fab7a3.jpg,train,allergic_dermatitis,293403473_2859680784177702_648654495805395982_n_jpg.rf.973238463651050eede43efd84fab7a3.jpg,g00079
